source 	 dest 	 fft_centralized 	 fft_DSTAP 	 flow_Centralized 	 flow_DSTAP
3137	3131	0.66000066	0.66000066	232.28320715563834	209.35765303199148
2132	2076	2.264998868	2.264998868	647.1006350000001	594.8680000381511
5287	4872	1.716666667	1.716666667	752.3385	946.580312157039
6563	6562	0.433333333	0.433333333	3981.3607571890807	4016.40755313877
1752	7321	0.884999558	0.884999558	643.9495303195688	372.85362243029437
3632	3648	0.455172728	0.455172728	583.9857700000001	516.7646433952145
1000740	1454	0.66	0.66	137.0	137.0
3012	2000453	1.32000132	1.32000132	299.1784750000001	445.00146758634435
3724	3624	0.236363636	0.236363636	0.0	0.0
2676	2675	3.918752449	3.918752449	498.84498500000024	729.0345685254973
5683	1211	1.484999258	1.484999258	30.384195	65.99773918676583
1000295	4208	1.055999155	1.055999155	197.62377999999987	281.9574568189358
3631	2000327	1.11000111	1.11000111	40.441610000000004	40.85408209104136
1000651	5458	0.96	0.96	49.0	50.0
4780	4779	0.763636364	0.763636364	364.92097499999994	385.99682239453045
1000268	4365	1.2	1.2	86.0	85.99999999999997
1000599	5686	1.274999363	1.274999363	7.0	6.0
5540	5539	2.714998643	2.714998643	8.0	8.0
3051	3052	0.381818182	0.381818182	1332.0665949064892	1036.0487863009366
4667	7033	0.290909091	0.290909091	3132.9908849999997	2951.361897237223
6423	3393	0.872727273	0.872727273	451.6732213062797	306.09714077284957
3496	3497	0.4	0.4	0.0	0.0
2643	2644	0.53999973	0.53999973	1647.8910636966873	1793.8289395729134
5715	5706	1.174468585	1.174468585	139.912195	173.99878798925067
3360	2783	0.30967722	0.30967722	2107.071180842935	1959.0893268190248
3121	3117	0.145454545	0.145454545	2945.31389499999	2451.125298373048
4086	4085	0.331034711	0.331034711	1878.3642949999662	1849.3858849436544
1210	5676	2.57999871	2.57999871	32.920975	114.99890897184875
5168	5171	0.709090909	0.709090909	158.0	158.0
1706	2000566	2.76	2.76	805.0	805.0000000000001
1000473	3074	0.623999501	0.623999501	154.77089999999984	144.99624546173447
5912	5231	0.083333333	0.083333333	2469.0420550000194	2294.6023421571444
4469	4468	1.266666667	1.266666667	1752.060740000002	1530.2740500261264
4821	4810	1.608511323	1.608511323	664.2316099999999	654.0004364112606
7302	1799	0.345454545	0.345454545	1403.426564999999	906.0209716738351
1000648	5627	2.174998913	2.174998913	2.0	2.0
5203	5215	0.183333333	0.183333333	2311.750035000012	2335.405193096367
2983	2921	1.050000656	1.050000656	60.0	47.0
5094	5107	0.651428944	0.651428944	2779.0584099999965	3149.5950175950243
1280	2000909	0.2	0.2	11.0	14.0
5079	5074	0.072727273	0.072727273	1096.4899149999997	1195.4311466354109
4661	4660	1.216666667	1.216666667	531.836305	630.5548791411583
6438	2691	1.263830325	1.263830325	902.5970150000012	791.7569471934347
6666	5415	1.61999919	1.61999919	433.0	352.27808737149286
1000537	2393	0.7	0.7	55.0	55.0
1000950	6740	3.089998455	3.089998455	79.384195	93.99999999999996
4330	4182	0.300000188	0.300000188	681.0	876.0
1863	1864	0.3000003	0.3000003	48.0	48.0
2871	6573	0.727272727	0.727272727	2629.3210011073725	2619.890445583671
1000509	2442	1.079999136	1.079999136	255.40238500000004	231.00000000000006
3916	2000319	0.78000078	0.78000078	893.0682749999997	935.0466041975343
4279	4248	0.218181818	0.218181818	1601.3258449999955	1435.82378696146
1000224	2807	3.02	3.02	104.7795	90.99966701623009
4500	6445	0.066666667	0.066666667	500.6648999999981	663.4514855898285
4586	2001037	2.744998628	2.744998628	44.0	44.0
6033	6031	0.443478068	0.443478068	791.9056200000032	418.9701831038774
1803	2180	1.709090909	1.709090909	651.9354649999989	796.0910398937206
1350	1351	3.1125	3.1125	678.6867613494998	685.4230486824914
1000084	2379	0.82	0.82	373.26055000000014	310.8760101771908
4258	4259	0.413793389	0.413793389	613.0	555.0
4820	4828	1.672341137	1.672341137	872.9480500000001	866.261953286215
5525	5524	0.125	0.125	33.0	33.0
1602	1532	0.17872348	0.17872348	578.0	575.0000000000001
7084	4787	0.1375	0.1375	752.0604650000001	622.3066070228429
2025	2000830	0.18	0.18	85.0	89.0
1457	1458	0.486206729	0.486206729	5965.022830000006	5928.589805992969
1000636	5527	0.989999505	0.989999505	42.0	41.99999999999999
3395	3394	0.833333333	0.833333333	2639.2860199999814	2482.8486431949473
3161	3127	0.483870656	0.483870656	1327.4627696235198	1109.9975404559166
7074	7078	0.314999843	0.314999843	17.0	143.25054632441785
2357	6267	1.35	1.35	1626.7208300000002	1386.5113437652744
4215	4214	1.272727273	1.272727273	2450.2319823971	2416.2018051311125
1000592	4419	1.32000132	1.32000132	428.66150000000005	427.0865852588632
3044	3043	0.600000293	0.600000293	17949.554445488357	17302.084297839832
7144	5826	1.085106845	1.085106845	170.80376500000006	313.7478262778488
5225	5226	0.090909091	0.090909091	930.615805	991.0002182056301
2733	7362	1.064999468	1.064999468	77.0	77.0
1512	1510	0.293333333	0.293333333	5765.000000000006	5776.999999999989
1968	6402	0.548275673	0.548275673	5312.425307258529	5069.399643913395
7396	1554	0.35	0.35	1403.0	1405.0
4434	4436	0.763636364	0.763636364	1122.2402099999995	1117.7575648654138
5779	5780	1.214999393	1.214999393	56.0	56.0
4331	2000297	0.575999539	0.575999539	303.0791450000001	345.05003648738375
5401	5404	0.8	0.8	377.00000000000006	376.9999999999999
1629	2000903	0.66000066	0.66000066	92.0	92.0
1715	1714	0.651428944	0.651428944	614.9521606950066	975.5744774018308
5687	2000607	2.969998515	2.969998515	1.0	1.0
6649	4633	5.27999736	5.27999736	378.31063500000005	368.9997780737777
6964	6325	0.76875048	0.76875048	3264.6280549999988	3012.2413576086687
6891	7335	1.544681508	1.544681508	2387.736454071937	3112.9778758103007
5555	7151	0.29999985	0.29999985	49.0	47.0
5773	5774	0.074999963	0.074999963	85.0	85.0
3932	3987	0.163636364	0.163636364	1383.9511349999968	1203.8668021912058
6869	6871	0.755172153	0.755172153	424.6535250000001	427.0913105463261
4748	7107	0.5375	0.5375	1133.0	935.3940732999624
2289	2344	0.436363636	0.436363636	289.00000000000006	287.0000000000003
1337	1338	2.054998973	2.054998973	194.825375	224.99999999999991
6077	6083	0.6	0.6	77.0	77.0
5383	4878	1.216666667	1.216666667	869.4523593457221	775.5181831709874
3222	3015	0.620690083	0.620690083	897.5219649999996	396.33818011359705
2062	2061	1.709999145	1.709999145	14.0	14.0
2458	2000512	0.383999693	0.383999693	221.80048999999954	245.41016627471436
3404	3407	1.14	1.14	0.0	0.0
1706	1707	0.506250316	0.506250316	425.8863799999989	458.3046943010693
4794	4776	1.589999205	1.589999205	214.08467000000002	265.9971703430583
5135	4910	0.240000137	0.240000137	617.0	617.0
7363	2611	1.136170696	1.136170696	272.0036349999999	306.9994358259658
2243	6498	2.564998718	2.564998718	1033.281385000006	960.5452764898341
2367	2000067	1.16	1.16	142.99999999999997	143.00000000000009
3875	3874	0.144827686	0.144827686	702.6439817700289	1426.2148683456953
6616	2720	0.65999967	0.65999967	29.60161	29.5314699983565
1216	6640	2.789998605	2.789998605	5.0	6.0
5170	5196	0.472727273	0.472727273	1645.5799999999967	1690.9937805540155
3191	3195	1.5000015	1.5000015	198.90516499999993	234.03549053079234
1933	6710	1.094999453	1.094999453	1078.9143993455011	1036.9794524881886
5824	5823	1.50638362	1.50638362	662.2724499999999	724.750008334152
2996	2994	0.450000281	0.450000281	262.0	298.0
6717	2001057	0.389999805	0.389999805	0.0	0.0
2120	2124	1.327272727	1.327272727	843.7381927924058	682.7270831442058
1158	2000197	0.56	0.56	1.0	1.0
6625	4675	0.41999979	0.41999979	449.92661999999996	463.38338229905713
5061	5030	0.254545455	0.254545455	1717.42099	2222.2691199508636
5122	5117	0.181818182	0.181818182	937.0355549999979	788.6278040053594
3820	3823	0.545454545	0.545454545	2082.9716807389273	2062.4756581692186
7258	7259	0.825	0.825	433.0	384.0
2352	2354	0.243750152	0.243750152	246.89750000000006	125.00000000000003
7350	2620	1.484999258	1.484999258	0.0	0.0
1000019	6963	0.38	0.38	4147.828317189156	4810.109229895153
4228	4231	0.268965703	0.268965703	316.4466249999993	767.4644051555277
1277	1846	0.224999719	0.224999719	141.384195	185.3910956957688
6034	6039	0.941378986	0.941378986	1177.6621610608042	1139.824395520622
4332	4319	1.109090909	1.109090909	1841.192922678903	1943.1301795354493
1000574	4551	0.72	0.72	37.0	37.0
3233	2911	0.781818182	0.781818182	2681.07984499999	2051.6292098831523
3871	3788	0.186207025	0.186207025	185.4694649999996	428.2479114317369
2952	2949	0.272727273	0.272727273	2834.5900750000137	2863.3555049127685
2719	7317	0.749999625	0.749999625	155.58676499999984	198.3862521765354
1000731	1923	1.559998752	1.559998752	320.0	320.0
5736	2000971	0.28799977	0.28799977	112.0	115.0
1000730	1920	0.81000081	0.81000081	84.0	83.99999999999997
1000559	4509	1.094999453	1.094999453	82.0	82.00000000000007
2338	2301	0.487500305	0.487500305	1752.0166349999793	1475.1670712905682
1000920	1688	0.689999655	0.689999655	133.0	133.0
4835	7210	1.61999919	1.61999919	7.0	7.0
5047	6167	0.08	0.08	12561.051658271266	13223.691581733121
1328	1311	1.244999378	1.244999378	276.1334999999997	265.97395619275994
3039	3289	0.345454545	0.345454545	4045.19386158305	4018.89428797075
4846	6374	1.363636364	1.363636364	209.0	186.0
4492	4490	0.127659629	0.127659629	1212.050709999995	885.7942759518879
4147	4097	0.981818182	0.981818182	2337.2833750000027	2283.971697138504
2180	2000602	0.98	0.98	184.0	184.00000000000014
1518	1521	0.225000141	0.225000141	1290.8298549999945	1308.993561552859
4618	2000162	0.6000006	0.6000006	304.0	305.0
1284	1910	0.163636364	0.163636364	1408.3334649999995	1391.017703480688
1154	1120	0.366666667	0.366666667	1901.420584915898	1938.2967071890157
3903	3885	0.345454545	0.345454545	1037.426564999999	872.1637524753535
3702	3706	0.232257915	0.232257915	526.0960499999986	673.4949282596721
6254	2001063	1.08	1.08	0.0	0.0
2962	2919	0.58	0.58	50.21	51.00031510922008
1200	7131	0.764999618	0.764999618	16.0	16.0
6312	6308	2.25	2.25	2440.9351773062745	2507.475850243222
7120	2000877	1.889999055	1.889999055	18.0	18.0
6572	7103	0.116666667	0.116666667	236.61580499999994	231.99902035026543
5835	5837	0.229787332	0.229787332	456.00000000000006	471.99999999999983
1138	1139	2.268751418	2.268751418	0.0	0.0
1000527	1766	0.88799929	0.88799929	101.84195	137.17361129423205
1000793	1855	1.829999085	1.829999085	1.0	1.0
1001023	7123	1.889999055	1.889999055	13.0	13.0
2675	2684	0.85	0.85	4022.9919600000785	3881.9266119128033
5330	2000862	0.96	0.96	954.395305	969.9997857311103
7279	7269	1.064151345	1.064151345	1628.460224999999	1594.0446354400253
1001052	5775	0.52	0.52	505.78478500000074	441.42782551196854
3815	3797	0.375	0.375	2547.534219999998	2075.302177470304
1000583	2132	1.454999273	1.454999273	294.0	292.0
1000618	6705	0.854999573	0.854999573	16.0	16.0
6015	6014	0.391304178	0.391304178	6.069315000000001	34.792609277604484
2242	2000071	1.109999445	1.109999445	69.0	69.0
7020	2000169	1.895998483	1.895998483	508.98888999999997	515.0008109013977
2933	2932	0.562500352	0.562500352	497.43791500000026	493.31818500817695
3259	3261	0.275	0.275	2450.638974705836	2380.3382320611013
5764	5736	0.262500164	0.262500164	747.61912	734.0220940105886
7047	7000	0.869999565	0.869999565	37.0	42.0
1585	1531	0.554999723	0.554999723	151.99999999999997	156.00044041030972
6748	2000027	1.44	1.44	371.00000000000045	370.99999999999983
1001013	6623	0.53999973	0.53999973	3.0456950000000003	5.000774388412987
6235	6231	0.562500352	0.562500352	4277.042425000005	4102.888457028934
5967	5372	2.306251441	2.306251441	0.0	0.0
5528	2000869	3.434998283	3.434998283	7.0	7.0
3225	2000477	0.6000006	0.6000006	378.76098828455696	439.7714795593
1159	4989	1.068750668	1.068750668	556.0552600000007	636.6329383063364
1379	1378	2.69999865	2.69999865	25.0	25.0
7206	4874	0.9125	0.9125	171.0	159.0
7312	1137	2.119149838	2.119149838	213.99999999999991	217.0
2383	2000062	0.88	0.88	204.99999999999997	188.99999999999986
1505	1507	1.327272727	1.327272727	947.8298549999998	965.9935615528575
1226	1198	2.504998748	2.504998748	5.0	4.999999999999998
7258	4887	2.129998935	2.129998935	45.0	45.0
1001092	5847	1.814999093	1.814999093	81.0	81.0
5582	5581	1.137930642	1.137930642	4521.0	4521.000000000004
2532	2548	0.62	0.62	128.02973000000006	114.0
2544	2546	0.28799977	0.28799977	345.1311600000002	448.49468206254596
5190	2000142	1.247999002	1.247999002	392.84680500000013	388.7409515125746
1788	3691	0.4	0.4	202.1111949999999	237.97339075058701
2014	2028	2.054998973	2.054998973	320.0	286.
