~,Tail,Head,Capacity (veh/h),Length,Free Flow Time,B,Power,Speed,Toll ,Type,;
,218121,218124,66915,0.769662,0.796202,1.881291,2,55,0,2,
,218124,218099,33129,0.435029,0.357558,1.572944,2,70,0,2,
,236963,218100,33457,0.387718,0.401088,0.92,2.3,55,0,2,
,218123,218125,31581,0.281655,0.231498,0.92,2.3,70,0,2,
,218123,218124,33129,0.280326,0.289992,1.572944,2,55,0,2,
,218122,218123,33129,0.108146,0.111875,1.572944,2,55,0,2,
,218124,236963,33457,0.029739,0.030765,0.92,2.3,55,0,2,
,218127,218128,31581,0.036999,0.03041,0.92,2.3,70,0,2,
,218128,218126,31581,0.022291,0.018322,0.92,2.3,70,0,2,
,203533,218091,31581,7.025264,5.774189,1.881291,2,70,0,2,
,218090,218087,0,3.610562,0,0.92,2.3,55,0,2,
,218129,218089,0,4.768501,0,0.92,2.3,55,0,2,
,218129,218090,0,0.556937,0,1.881291,2,55,0,2,
,218087,218088,0,0.146861,0,0.92,2.3,55,0,2,
,218051,218068,84835,0.974342,1.025624,1.12,2,55,0,2,
,218057,218071,0,2.300905,0,0.8,2.3,67,0,2,
,218057,217486,33129,3.999576,4.137492,1.572944,2,55,0,2,
,218109,218069,0,7.187205,0,0.92,2.3,55,0,2,
,217341,218058,31581,5.977946,4.91338,1.881291,2,70,0,2,
,218095,21147,2400000,2.534185,5.06837,0.8,2.3,30,0,2,
,218098,218052,85679,2.09236,2.16451,0.8,2.3,55,0,2,
,218108,218051,33129,0.989969,0.848545,0.8,2.3,70,0,2,
,218051,21149,2400000,0.616439,1.232879,0.8,2.3,30,0,2,
,218067,217486,31581,3.837743,3.289494,1.881291,2,70,0,2,
,218108,218107,33129,2.83336,2.328789,0.8,2.3,70,0,2,
,218095,218096,85679,0.738157,0.763611,1.12,2,55,0,2,
,217341,218095,85679,3.696501,3.823967,0.8,2.3,55,0,2,
,218097,218098,85679,0.941847,0.974325,0.8,2.3,55,0,2,
,218093,218096,31581,0.513735,0.53145,0.92,2.3,55,0,2,
,218096,218097,85679,0.507377,0.524873,0.8,2.3,55,0,2,
,218104,218110,0,4.65427,0,0.8,2.3,67,0,2,
,218092,218102,33129,1.14466,0.940817,0.8,2.3,70,0,2,
,218105,218106,31581,5.352632,6.423158,0.92,2.3,45,0,2,
,218101,218103,33457,0.23318,0.241221,1.881291,2,55,0,2,
,218103,218104,31581,0.317399,0.380879,1.881291,2,45,0,2,
,218104,218105,31581,0.019401,0.023282,0.92,2.3,45,0,2,
,218102,218106,31581,1.053081,1.263697,0.92,2.3,45,0,2,
,218102,218107,33129,0.880072,0.723347,1.572944,2,70,0,2,
,218109,218110,31581,0.19096,0.197545,0.92,2.3,55,0,2,
,218055,218061,0,5.997579,0,0.92,2.3,55,0,2,
,21147,218065,2400000,3.562819,7.125638,0.8,2.3,30,0,2,
,218066,218067,31581,2.748326,2.258898,0.92,2.3,70,0,2,
,218052,218053,0,1.302601,0,0.8,2.3,67,0,2,
,218054,218053,31581,0.624315,0.645843,1.881291,2,55,0,2,
,218056,218053,0,2.141639,0,0.92,2.3,55,0,2,
,218054,218057,33129,0.322503,0.333624,0.8,2.3,55,0,2,
,218051,218054,33129,1.186955,1.515262,1.572944,2,45,0,2,
,218052,218051,84835,0.840203,0.884424,1.12,2,55,0,2,
,218056,218055,31581,0.089349,0.094051,0.92,2.3,55,0,2,
,218053,218057,0,0.791281,0,0.8,2.3,67,0,2,
,218064,218065,31581,1.700523,1.417102,0.92,2.3,70,0,2,
,217353,218059,31581,1.816587,1.513823,0.92,2.3,70,0,2,
,218060,218062,31581,0.122279,0.101899,1.881291,2,70,0,2,
,218061,218062,31581,0.074746,0.07868,1.881291,2,55,0,2,
,218058,217353,31581,0.154924,0.129104,0.92,2.3,70,0,2,
,218059,218060,31581,0.049834,0.041528,1.881291,2,70,0,2,
,218060,218061,31581,0.096014,0.080012,1.881291,2,70,0,2,
,218063,218064,31581,0.044105,0.036754,0.92,2.3,70,0,2,
,218062,218063,31581,0.027392,0.022827,1.881291,2,70,0,2,
,218065,218066,31581,0.019919,0.016599,0.92,2.3,70,0,2,
,218072,217487,85679,5.026504,5.199832,1.12,2,55,0,2,
,218071,218072,85679,0.76727,0.793728,0.8,2.3,55,0,2,
,218072,21146,2400000,1.997343,3.994687,0.8,2.3,30,0,2,
,218070,48207,4800000,0.286385,0.381847,0.8,2.3,45,0,2,
,218070,218071,85679,1.358995,1.405857,0.8,2.3,55,0,2,
,48207,218071,4800000,1.064091,1.418788,0.8,2.3,45,0,2,
,218069,218068,0,0.559056,0,0.92,2.3,55,0,2,
,218068,218070,84835,0.234901,0.247264,0.8,2.3,55,0,2,
,217504,202087,31581,4.243855,3.536546,1.881291,2,70,0,2,
,217495,217505,31581,0.451455,0.376212,1.881291,2,70,0,2,
,217495,21170,2400000,0.6776,1.3552,0.8,2.3,30,0,2,
,217495,202078,0,4.696348,0,1.881291,2,55,0,2,
,217504,21169,2400000,2.542603,5.085207,0.8,2.3,30,0,2,
,202082,202083,31581,5.450594,4.542162,0.92,2.3,70,0,2,
,202084,202085,0,3.359002,0,0.92,2.3,45,0,2,
,202098,202099,42840,1.932792,1.99944,1.12,2,55,0,2,
,202087,202100,31581,1.179065,0.969095,1.881291,2,70,0,2,
,236984,202081,31581,4.074343,4.214838,1.881291,2,55,0,2,
,217499,217502,33457,0.38132,0.394469,0.92,2.3,55,0,2,
,217500,217503,0,1.302017,0,0.92,2.3,55,0,2,
,217501,217504,31581,0.409376,0.336473,0.92,2.3,70,0,2,
,217490,217491,33457,3.322305,3.436868,0.92,2.3,55,0,2,
,217493,217497,0,2.835349,0,1.881291,2,45,0,2,
,217490,202082,31581,5.271828,4.33301,1.881291,2,70,0,2,
,202082,202084,0,5.016278,0,1.881291,2,55,0,2,
,217490,21143,2400000,1.153768,2.307537,0.8,2.3,30,0,2,
,217489,217490,31581,0.151841,0.124801,1.881291,2,70,0,2,
,217488,217489,31581,0.290004,0.23836,0.92,2.3,70,0,2,
,217492,217493,33457,1.095666,1.133447,1.881291,2,55,0,2,
,217495,217494,31581,2.676133,2.199561,1.881291,2,70,0,2,
,217493,217496,33457,1.500807,1.552559,0.92,2.3,55,0,2,
,217491,217492,33457,0.043948,0.045463,0.92,2.3,55,0,2,
,217496,217498,33457,0.889499,0.920172,0.92,2.3,55,0,2,
,217498,217499,33457,0.677079,0.812495,1.881291,2,45,0,2,
,217494,217499,31581,0.320535,0.263453,0.92,2.3,70,0,2,
,217500,217501,0,0.496343,0,1.881291,2,55,0,2,
,217499,217501,31581,0.412312,0.338886,1.881291,2,70,0,2,
,217497,202084,0,1.698803,0,1.881291,2,45,0,2,
,217497,217503,0,0.536647,0,0.92,2.3,55,0,2,
,21170,202078,2400000,3.559833,7.119666,0.8,2.3,30,0,2,
,217502,202078,33457,1.57562,1.629951,1.881291,2,55,0,2,
,202078,21169,2400000,2.179886,4.359771,0.8,2.3,30,0,2,
,202078,202079,33457,2.915804,3.016349,1.881291,2,55,0,2,
,202079,236984,31581,1.939141,2.006008,0.92,2.3,55,0,2,
,21169,236984,2400000,3.078449,6.156898,0.8,2.3,30,0,2,
,201818,202097,88503,4.020092,3.304186,0.8,2.3,70,0,2,
,202086,202098,0,4.764824,0,1.881291,2,55,0,2,
,202087,202086,0,1.611549,0,1.881291,2,55,0,2,
,202085,202086,0,0.55448,0,1.881291,2,55,0,2,
,202088,202092,88503,1.4974,1.230739,1.12,2,70,0,2,
,202091,202093,31581,0.72489,0.749886,1.881291,2,55,0,2,
,202091,21145,2400000,2.679125,5.35825,0.8,2.3,30,0,2,
,202090,202091,31581,0.721808,0.746698,0.92,2.3,55,0,2,
,202088,202089,31581,0.049231,0.050929,0.92,2.3,55,0,2,
,202089,202090,31581,0.036279,0.03753,0.92,2.3,55,0,2,
,202094,201818,85679,0.810863,0.838824,1.12,2,55,0,2,
,202092,202093,31581,0.204599,0.168164,1.881291,2,70,0,2,
,202092,202094,88503,0.436494,0.358762,1.12,2,70,0,2,
,202095,202096,31581,0.336657,0.348266,0.92,2.3,55,0,2,
,202083,202092,31581,0.060697,0.049888,1.881291,2,70,0,2,
,202093,202095,31581,0.047504,0.049142,0.92,2.3,55,0,2,
,202094,202096,31581,0.0251,0.025966,1.881291,2,55,0,2,
,202097,202098,44251,0.71419,0.587005,1.12,2,70,0,2,
,202104,203587,31581,4.750589,4.914402,1.881291,2,55,0,2,
,217506,203587,31581,3.612389,4.334867,1.881291,2,45,0,2,
,217515,201776,0,3.71885,0,1.881291,2,55,0,2,
,202101,202081,0,3.314035,0,1.881291,2,55,0,2,
,202103,202105,31581,3.067904,2.521565,1.881291,2,70,0,2,
,202104,21167,2400000,3.368397,6.736794,0.8,2.3,30,0,2,
,202100,202101,0,1.967472,0,1.881291,2,55,0,2,
,202100,202102,31581,1.656492,1.361501,1.881291,2,70,0,2,
,202101,202102,0,0.409629,0,1.881291,2,55,0,2,
,202102,202103,31581,0.022053,0.018126,0.92,2.3,70,0,2,
,202081,202104,31581,0.026615,0.027533,0.92,2.3,55,0,2,
,202105,217506,31581,1.890278,2.268334,1.881291,2,45,0,2,
,217513,217515,0,1.416089,0,1.881291,2,55,0,2,
,21167,217506,2400000,0.540183,1.080366,0.8,2.3,30,0,2,
,21167,202105,2400000,1.834281,3.668561,0.8,2.3,30,0,2,
,217507,202105,31581,0.940805,1.128966,1.881291,2,45,0,2,
,217508,202099,31581,0.303713,0.364455,1.881291,2,45,0,2,
,217510,21168,2400000,0.620288,1.240575,0.8,2.3,30,0,2,
,217510,217511,42840,0.829883,0.873561,1.12,2,55,0,2,
,217509,217512,31581,0.789709,0.658091,1.881291,2,70,0,2,
,217507,217508,31581,0.531413,0.65071,0.92,2.3,45,0,2,
,202105,217509,31581,0.264728,0.220606,0.92,2.3,70,0,2,
,202099,217510,42417,0.205847,0.216681,0.8,2.3,55,0,2,
,21168,217512,2400000,0.15539,0.31078,0.8,2.3,30,0,2,
,217512,217511,31581,0.063815,0.053179,1.881291,2,70,0,2,
,217512,217513,31581,0.468511,0.573688,0.92,2.3,45,0,2,
,217506,217514,0,1.051173,0,0.92,2.3,55,0,2,
,217514,217515,31581,0.035071,0.036916,1.881291,2,55,0,2,
,203587,201776,31581,1.941939,2.044147,1.881291,2,55,0,2,
,214785,214780,31581,4.517404,4.755162,0.92,2.3,55,0,2,
,214785,21095,2400000,2.349263,4.698526,0.8,2.3,30,0,2,
,214762,24246,2400000,6.458637,12.917275,0.8,2.3,30,0,2,
,214763,214764,31581,5.707601,6.008001,1.881291,2,55,0,2,
,236882,24246,2400000,5.982219,11.964437,0.8,2.3,30,0,2,
,217586,217570,31581,3.91573,4.121821,1.881291,2,55,0,2,
,217586,24244,2400000,2.301144,4.602288,0.8,2.3,30,0,2,
,217586,218219,31581,3.293848,3.467208,1.881291,2,55,0,2,
,217587,217633,31581,6.78923,6.079908,1.881291,2,65,0,2,
,236882,218216,66915,1.483665,1.534826,1.572944,2,55,0,2,
,214742,214743,33129,2.310592,2.390267,1.572944,2,55,0,2,
,214759,214760,31581,5.190162,5.369133,0.92,2.3,55,0,2,
,214759,214796,31581,7.350901,8.821081,1.881291,2,45,0,2,
,214680,214681,33129,6.967068,7.207312,1.572944,2,55,0,2,
,217609,217643,89856,6.47157,5.319098,2,2.35,60,0,2,
,217612,217646,0,7.333412,0,0.92,2.3,55,0,2,
,217614,217647,33457,5.465753,8.630136,0.8,2.3,35,0,2,
,214785,214782,31581,3.50162,3.622365,1.881291,2,55,0,2,
,217523,214762,31581,7.359365,7.613137,1.572944,2,55,0,2,
,24148,217531,2400000,4.595917,9.191833,0.8,2.3,30,0,2,
,217618,217617,31581,2.390597,3.187463,1.881291,2,40,0,2,
,24263,217622,2400000,4.977156,9.954312,0.8,2.3,30,0,2,
,217618,217624,66259,7.944211,8.218148,1.572944,2,55,0,2,
,217550,217551,31581,4.510203,4.665727,0.92,2.3,55,0,2,
,217550,217552,31581,2.626264,3.151517,1.881291,2,45,0,2,
,217522,217552,31581,2.54693,3.056316,1.881291,2,45,0,2,
,217569,217568,33129,1.703638,2.689955,1.572944,2,30,0,2,
,217569,217570,0,1.469879,0,1.881291,2,55,0,2,
,218177,218176,31581,1.715021,1.774159,1.572944,2,55,0,2,
,218183,218182,0,0.567455,0,1.881291,2,55,0,2,
,218221,218225,31581,3.597817,3.72188,0.92,2.3,55,0,2,
,217588,217632,31581,3.745887,3.875056,1.881291,2,55,0,2,
,217603,217635,31581,3.573219,3.696433,0.92,2.3,55,0,2,
,217527,218137,0,3.184939,0,0.92,2.3,55,0,2,
,24247,218138,2400000,3.927986,7.855972,0.8,2.3,30,0,2,
,214762,218140,31581,7.140893,8.569071,1.881291,2,45,0,2,
,218140,214765,31581,6.679561,8.015473,1.881291,2,45,0,2,
,218232,217622,31581,6.962071,7.202142,0.92,2.3,55,0,2,
,218267,217531,63163,9.807077,10.145252,0.8,2.3,55,0,2,
,24264,218237,2400000,2.565386,5.130772,0.8,2.3,30,0,2,
,217625,217626,42840,2.059455,2.130471,1.12,2,55,0,2,
,217522,214762,31581,4.789497,5.747396,1.881291,2,45,0,2,
,214661,214662,31581,4.832026,4.998648,0.92,2.3,55,0,2,
,214663,214668,0,13.288882,0,1.881291,2,0,0,2,
,214669,214670,0,11.802044,0,0.92,2.3,55,0,2,
,214665,214671,0,10.936736,0,1.881291,2,55,0,2,
,214671,218241,85679,5.302989,5.485851,1.12,2,55,0,2,
,218248,24151,2400000,3.768685,7.53737,0.8,2.3,30,0,2,
,236880,218194,31581,2.195231,2.485168,1.881291,2,50,0,2,
,218258,218239,33129,5.316777,6.380133,1.572944,2,45,0,2,
,218258,218193,31581,4.185488,4.329815,1.881291,2,55,0,2,
,214667,218268,31581,5.65421,6.785051,1.881291,2,45,0,2,
,214672,218269,63163,4.834685,5.001399,1.572944,2,55,0,2,
,214667,24150,2400000,9.993915,19.987829,0.8,2.3,30,0,2,
,218269,218245,63163,6.055923,6.264749,1.572944,2,55,0,2,
,218200,218202,31581,2.556889,3.068267,1.881291,2,45,0,2,
,218208,218204,42840,1.659626,1.746975,1.12,2,55,0,2,
,217625,218177,31581,4.132157,4.349639,1.881291,2,55,0,2,
,218248,218246,31581,5.468099,5.755893,1.881291,2,55,0,2,
,24150,218199,2400000,11.177408,22.354816,0.8,2.3,30,0,2,
,218200,24149,2400000,3.311775,6.62355,0.8,2.3,30,0,2,
,218200,218201,0,2.04287,0,1.881291,2,55,0,2,
,217518,217294,31581,3.241601,3.969308,1.881291,2,45,0,2,
,214664,214663,0,3.839206,0,0.92,2.3,60,0,2,
,214663,214665,0,4.501117,0,1.881291,2,60,0,2,
,217516,217518,31581,4.341014,5.315527,1.881291,2,45,0,2,
,214504,217516,31581,0.082946,0.101567,0.92,2.3,45,0,2,
,217517,217518,0,2.349223,0,1.881291,2,55,0,2,
,217293,217517,31581,0.08645,0.091,0.92,2.3,55,0,2,
,214664,214669,31581,0.11669,0.112926,0.92,2.3,60,0,2,
,217294,214661,31581,5.076482,5.343666,0.92,2.3,55,0,2,
,214665,214672,0,3.387816,0,1.881291,2,55,0,2,
,214667,214672,31581,0.378562,0.391616,1.572944,2,55,0,2,
,214675,214676,85679,1.430841,1.480181,0.8,2.3,55,0,2,
,214678,214679,31581,2.28158,2.360255,0.92,2.3,55,0,2,
,48083,238395,4800000,5.922535,7.896714,0.8,2.3,45,0,2,
,214678,218251,31581,6.8151,7.050104,1.881291,2,55,0,2,
,218255,218256,83465,0.524572,0.655715,0.8,2.3,45,0,2,
,218257,218261,44854,1.43746,1.513116,0.8,2.3,55,0,2,
,214680,218262,33129,5.937718,7.125262,1.572944,2,45,0,2,
,214673,214677,31581,6.780817,7.014638,0.92,2.3,55,0,2,
,214662,214673,31581,1.013502,1.04845,1.881291,2,55,0,2,
,214673,214674,85679,2.616749,2.706982,0.8,2.3,55,0,2,
,214674,214675,85679,0.300851,0.311225,0.8,2.3,55,0,2,
,214677,214678,31581,0.074228,0.076788,1.881291,2,55,0,2,
,214679,214680,31581,4.195328,5.034394,0.92,2.3,45,0,2,
,214668,214688,0,2.760271,0,0.92,2.3,0,0,2,
,214687,214688,31581,2.038258,2.108543,0.8,2.3,55,0,2,
,48083,214688,4800000,1.391624,1.855498,0.8,2.3,45,0,2,
,214671,218250,0,4.64157,0,1.881291,2,55,0,2,
,218252,218250,44854,0.477994,0.503151,0.8,2.3,55,0,2,
,218253,218260,42751,0.581467,0.670924,1.12,2,50,0,2,
,218257,218260,83465,1.220539,1.525674,1.12,2,45,0,2,
,218253,24152,2400000,1.480469,2.960938,0.8,2.3,30,0,2,
,218257,24152,2400000,1.097872,2.195743,0.8,2.3,30,0,2,
,214682,214686,0,0.723893,0,1.881291,2,0,0,2,
,214686,214668,42840,1.215167,1.257069,1.12,2,55,0,2,
,214670,214682,31581,0.122775,0.138991,0.92,2.3,50,0,2,
,214684,214686,85679,0.543732,0.562481,0.8,2.3,55,0,2,
,214685,214687,31581,0.764031,0.790377,1.572944,2,55,0,2,
,214687,48083,4800000,0.732892,0.977189,0.8,2.3,45,0,2,
,214683,214684,85679,0.207333,0.214482,1.12,2,55,0,2,
,214683,214685,31581,0.235578,0.243701,0.8,2.3,55,0,2,
,214676,214683,85679,0.214545,0.221943,1.12,2,55,0,2,
,214686,214687,31581,0.543285,0.562019,1.881291,2,55,0,2,
,214668,214671,42840,0.903184,0.934328,1.12,2,55,0,2,
,218252,218253,89708,1.034876,1.089343,1.12,2,55,0,2,
,214688,218252,44854,2.022747,2.129208,1.12,2,55,0,2,
,24153,218252,2400000,0.541349,1.082697,0.8,2.3,30,0,2,
,218251,218254,41733,1.062853,1.328567,0.8,2.3,45,0,2,
,218251,218253,46263,0.24489,0.23699,1.12,2,60,0,2,
,218255,218257,41733,0.441372,0.551715,1.12,2,45,0,2,
,218254,218255,83465,0.160576,0.20072,1.12,2,45,0,2,
,218258,218259,33129,1.047451,1.337171,1.572944,2,45,0,2,
,218250,218258,44854,0.996329,1.048767,0.8,2.3,55,0,2,
,218259,218260,0,0.244861,0,1.12,2,35,0,2,
,218259,218260,0,0.244861,0,1.12,2,35,0,2,
,218266,218261,31581,0.806405,0.864006,1.881291,2,55,0,2,
,218262,218263,41733,0.440724,0.550905,0.8,2.3,45,0,2,
,218263,218267,89708,0.719567,0.757439,0.8,2.3,55,0,2,
,218263,218266,66034,0.383296,0.442265,0.92,2.3,55,0,2,
,218256,218264,83465,0.077,0.09625,0.8,2.3,45,0,2,
,218264,218265,83465,0.01248,0.015601,0.8,2.3,45,0,2,
,218265,218263,83465,0.05794,0.072425,1.12,2,45,0,2,
,218261,218200,31581,3.490919,4.363649,1.881291,2,45,0,2,
,218282,218231,31581,3.768951,4.038162,1.881291,2,55,0,2,
,218273,218227,31581,2.415689,2.588239,1.881291,2,55,0,2,
,218268,218273,31581,3.456493,4.320617,1.881291,2,45,0,2,
,218275,218276,31581,5.507089,5.900452,1.881291,2,55,0,2,
,218272,218269,0,3.64003,0,1.881291,2,55,0,2,
,218270,218272,31581,1.404424,1.50474,0.92,2.3,55,0,2,
,218270,218268,0,1.150855,0,0.92,2.3,55,0,2,
,218268,218271,31581,0.038224,0.040954,1.881291,2,55,0,2,
,218273,218274,31581,2.711383,2.905053,0.92,2.3,55,0,2,
,218274,218275,31581,0.086689,0.092881,0.92,2.3,55,0,2,
,218276,236880,31581,1.217429,1.432269,0.92,2.3,50,0,2,
,24150,236880,2400000,1.676325,3.35265,0.8,2.3,30,0,2,
,218248,218276,31581,0.033344,0.035725,0.92,2.3,55,0,2,
,218280,218283,66259,4.564031,4.721411,0.8,2.3,55,0,2,
,218281,218284,31581,4.833024,4.99968,0.92,2.3,55,0,2,
,218278,218279,66259,0.405741,0.419733,0.8,2.3,55,0,2,
,214522,218277,66259,0.606053,0.626951,0.8,2.3,55,0,2,
,218277,218278,66259,0.128233,0.132655,0.8,2.3,55,0,2,
,218279,218280,66259,0.055969,0.057899,0.8,2.3,55,0,2,
,218282,218281,31581,0.720669,0.74552,0.92,2.3,55,0,2,
,218283,218285,66259,0.470351,0.48657,1.572944,2,55,0,2,
,218284,218285,31581,0.442441,0.457698,0.92,2.3,55,0,2,
,218286,217618,66259,0.683887,0.707469,1.572944,2,55,0,2,
,218285,218286,66259,0.353223,0.365403,0.8,2.3,55,0,2,
,217618,24263,2400000,1.060512,2.121025,0.8,2.3,30,0,2,
,218228,218233,31581,6.874658,7.111715,0.92,2.3,55,0,2,
,218234,24264,2400000,3.186431,6.372862,0.8,2.3,30,0,2,
,218234,218235,31581,4.096884,4.238156,1.881291,2,55,0,2,
,218229,218230,31581,0.29285,0.302949,0.92,2.3,55,0,2,
,218227,218228,31581,0.674761,0.698029,1.881291,2,55,0,2,
,218228,218229,31581,0.054217,0.056086,1.881291,2,55,0,2,
,218231,218232,31581,0.980727,1.014545,0.92,2.3,55,0,2,
,218230,218231,31581,0.035154,0.036366,0.92,2.3,55,0,2,
,218233,218234,31581,0.069366,0.071758,0.92,2.3,55,0,2,
,218235,218236,0,1.142356,0,1.881291,2,45,0,2,
,218208,218236,42840,0.871382,0.917244,1.12,2,55,0,2,
,218208,24266,2400000,0.174349,0.348699,0.8,2.3,30,0,2,
,218235,218208,31581,0.232662,0.284892,1.881291,2,45,0,2,
,218236,217625,42840,1.009532,1.044344,1.12,2,55,0,2,
,218207,217519,31581,4.760808,7.517065,1.881291,2,35,0,2,
,218183,217524,31581,3.684553,3.811607,0.8,2.3,55,0,2,
,218199,217519,31581,5.035709,6.042851,1.881291,2,45,0,2,
,217521,217520,31581,1.395069,1.443175,0.92,2.3,55,0,2,
,217521,217522,31581,3.088923,3.706707,1.881291,2,45,0,2,
,24249,217524,2400000,2.371726,4.743453,0.8,2.3,30,0,2,
,218193,218201,31581,5.047626,5.221683,1.881291,2,55,0,2,
,218194,218196,85679,2.650528,2.741925,1.12,2,55,0,2,
,218247,218195,85679,2.207592,2.283716,1.12,2,55,0,2,
,218247,218249,31581,3.66969,4.403628,0.92,2.3,45,0,2,
,218192,218197,31581,4.717137,4.879797,0.92,2.3,55,0,2,
,218246,218247,85679,0.288168,0.298105,1.12,2,55,0,2,
,218241,218242,85679,0.070307,0.072732,1.12,2,55,0,2,
,218240,218242,66259,0.124403,0.149284,0.8,2.3,45,0,2,
,218239,218238,66259,0.210391,0.252469,0.8,2.3,45,0,2,
,218238,218240,66259,0.577425,0.69291,0.8,2.3,45,0,2,
,218245,218246,85679,0.506106,0.523558,1.12,2,55,0,2,
,218244,218245,85679,0.160932,0.166481,0.8,2.3,55,0,2,
,218243,218244,85679,0.134188,0.138815,0.8,2.3,55,0,2,
,218242,218243,85679,0.010422,0.010782,1.12,2,55,0,2,
,24151,218247,2400000,0.753152,1.506304,0.8,2.3,30,0,2,
,218193,24149,2400000,2.260763,4.521527,0.8,2.3,30,0,2,
,218193,218192,31581,1.07431,1.111356,1.881291,2,55,0,2,
,218191,218192,31581,1.479682,1.775618,1.881291,2,45,0,2,
,218249,218191,31581,0.062005,0.074406,0.92,2.3,45,0,2,
,218195,218194,85679,1.957196,2.024686,0.8,2.3,55,0,2,
,218198,218199,31581,0.598399,0.619034,0.92,2.3,55,0,2,
,218197,218198,31581,0.278015,0.287602,0.92,2.3,55,0,2,
,218202,218203,31581,2.767424,2.862852,1.881291,2,55,0,2,
,218203,217521,31581,4.464687,4.618642,1.881291,2,55,0,2,
,218203,217550,31581,3.000828,3.600993,1.881291,2,45,0,2,
,218201,218202,31581,1.730062,1.789719,1.881291,2,55,0,2,
,24148,218203,2400000,3.629524,7.259048,0.8,2.3,30,0,2,
,218204,218205,31581,5.706807,6.848168,0.92,2.3,45,0,2,
,218177,218209,31581,1.432576,1.481975,1.572944,2,55,0,2,
,218207,218210,31581,3.292507,3.406042,1.881291,2,55,0,2,
,218196,218204,85679,2.636329,2.727237,0.8,2.3,55,0,2,
,218206,218207,31581,0.36785,0.416434,1.881291,2,50,0,2,
,218205,218206,31581,0.184396,0.20875,0.92,2.3,50,0,2,
,218209,218183,31581,1.825709,1.888665,1.572944,2,55,0,2,
,24249,218183,2400000,2.532973,5.065946,0.8,2.3,30,0,2,
,218211,218212,31581,0.163161,0.168787,0.92,2.3,55,0,2,
,218211,218210,31581,0.564931,0.584412,0.92,2.3,55,0,2,
,218212,218209,31581,0.695342,0.719319,0.92,2.3,55,0,2,
,217520,24247,2400000,5.917699,11.835398,0.8,2.3,30,0,2,
,217519,217520,31581,5.757881,6.909457,0.92,2.3,45,0,2,
,217519,217523,31581,2.902484,3.00257,1.881291,2,55,0,2,
,217523,24247,2400000,1.766161,3.532323,0.8,2.3,30,0,2,
,217524,217526,31581,0.145824,0.150852,1.572944,2,55,0,2,
,217526,217527,0,0.366285,0,1.881291,2,55,0,2,
,217525,217523,31581,0.603412,0.624219,1.572944,2,55,0,2,
,217525,217526,31581,0.171336,0.177244,0.8,2.3,55,0,2,
,24213,202010,2400000,3.145643,6.291286,0.8,2.3,30,0,2,
,217407,202007,31581,6.647518,6.876743,1.881291,2,55,0,2,
,217530,202010,31581,6.271201,6.487449,1.881291,2,55,0,2,
,24214,202010,2400000,4.962512,9.925025,0.8,2.3,30,0,2,
,202003,202010,33129,7.817867,8.087449,1.572944,2,55,0,2,
,201999,202000,31581,8.073647,9.688375,1.881291,2,45,0,2,
,202002,202005,33129,3.900801,4.035311,1.572944,2,55,0,2,
,202004,217540,31581,3.647475,3.77325,1.572944,2,55,0,2,
,217579,217580,31581,1.470093,1.520786,1.881291,2,55,0,2,
,217587,217588,31581,3.21438,3.32522,1.881291,2,55,0,2,
,217540,217589,31581,6.814659,8.17759,1.881291,2,45,0,2,
,217579,217595,31581,5.056833,5.231206,0.92,2.3,55,0,2,
,217549,217593,89856,4.474092,3.677336,2,2.35,60,0,2,
,236938,24212,2400000,6.336483,12.672967,0.8,2.3,30,0,2,
,217529,201999,31581,9.856565,10.196445,0.92,2.3,55,0,2,
,24147,217531,2400000,4.636331,9.272661,0.8,2.3,30,0,2,
,24214,201999,2400000,7.337661,14.675323,0.8,2.3,30,0,2,
,201999,202001,63163,7.967143,8.241873,0.8,2.3,55,0,2,
,214681,24147,2400000,5.078268,10.156536,0.8,2.3,30,0,2,
,217530,217407,31581,3.087179,2.537407,1.881291,2,70,0,2,
,217528,217530,31581,2.115919,2.188881,1.881291,2,55,0,2,
,217528,217529,31581,0.085924,0.088886,1.881291,2,55,0,2,
,217407,24213,2400000,3.555858,7.111715,0.8,2.3,30,0,2,
,217532,217531,63163,2.304219,2.383675,0.8,2.3,55,0,2,
,217532,217533,63163,3.277596,3.390616,0.8,2.3,55,0,2,
,217533,201999,63163,2.038845,2.10915,0.8,2.3,55,0,2,
,202001,202002,63163,0.474694,0.491062,1.572944,2,55,0,2,
,202002,202004,31581,0.592628,0.613064,0.8,2.3,55,0,2,
,202003,202002,33129,0.467288,0.483402,0.8,2.3,55,0,2,
